l,Nl
5.810000000000000000e+02,4.812841629637136173e-08
5.820000000000000000e+02,4.819525766273266810e-08
5.830000000000000000e+02,4.826239048182375760e-08
5.840000000000000000e+02,4.832981290944293992e-08
5.850000000000000000e+02,4.839752303513618180e-08
5.860000000000000000e+02,4.846551888661832122e-08
5.870000000000000000e+02,4.853379842732850387e-08
5.880000000000000000e+02,4.860235955812439461e-08
5.890000000000000000e+02,4.867120011891451583e-08
5.900000000000000000e+02,4.874031788900921028e-08
5.910000000000000000e+02,4.880971058739914948e-08
5.920000000000000000e+02,4.887937587446686300e-08
5.930000000000000000e+02,4.894931135227692673e-08
5.940000000000000000e+02,4.901951456630011822e-08
5.950000000000000000e+02,4.908998300571781258e-08
5.960000000000000000e+02,4.916071410516139772e-08
5.970000000000000000e+02,4.923170524503321377e-08
5.980000000000000000e+02,4.930295375326390165e-08
5.990000000000000000e+02,4.937445690700926812e-08
6.000000000000000000e+02,4.944621193172823747e-08
6.010000000000000000e+02,4.951821600424335363e-08
6.020000000000000000e+02,4.959046625317659847e-08
6.030000000000000000e+02,4.966295976058045298e-08
6.040000000000000000e+02,4.973569356228966081e-08
6.050000000000000000e+02,4.980866464955352695e-08
6.060000000000000000e+02,4.988186997076664422e-08
6.070000000000000000e+02,4.995530643178759609e-08
6.080000000000000000e+02,5.002897089634519495e-08
6.090000000000000000e+02,5.010286018907539966e-08
6.100000000000000000e+02,5.017697109597154668e-08
6.110000000000000000e+02,5.025130036611284644e-08
6.120000000000000000e+02,5.032584471484826117e-08
6.130000000000000000e+02,5.040060082288436948e-08
6.140000000000000000e+02,5.047556533815392103e-08
6.150000000000000000e+02,5.055073487762433134e-08
6.160000000000000000e+02,5.062610602921640987e-08
6.170000000000000000e+02,5.070167535231479668e-08
6.180000000000000000e+02,5.077743937837728350e-08
6.190000000000000000e+02,5.085339461147102529e-08
6.200000000000000000e+02,5.092953753295105395e-08
6.210000000000000000e+02,5.100586459937044949e-08
6.220000000000000000e+02,5.108237224450635023e-08
6.230000000000000000e+02,5.115905688401856118e-08
6.240000000000000000e+02,5.123591491352185928e-08
6.250000000000000000e+02,5.131294271194180556e-08
6.260000000000000000e+02,5.139013664231169070e-08
6.270000000000000000e+02,5.146749305518673286e-08
6.280000000000000000e+02,5.154500828950298239e-08
6.290000000000000000e+02,5.162267867470729865e-08
6.300000000000000000e+02,5.170050053166591856e-08
6.310000000000000000e+02,5.177847017349871126e-08
6.320000000000000000e+02,5.185658391055764740e-08
6.330000000000000000e+02,5.193483804865119962e-08
6.340000000000000000e+02,5.201322889273006754e-08
6.350000000000000000e+02,5.209175274918146570e-08
6.360000000000000000e+02,5.217040592556506766e-08
6.370000000000000000e+02,5.224918473428916874e-08
6.380000000000000000e+02,5.232808549240191883e-08
6.390000000000000000e+02,5.240710452532069596e-08
6.400000000000000000e+02,5.248623816667903819e-08
6.410000000000000000e+02,5.256548276211067067e-08
6.420000000000000000e+02,5.264483466915289094e-08
6.430000000000000000e+02,5.272429026108593764e-08
6.440000000000000000e+02,5.280384592689383513e-08
6.450000000000000000e+02,5.288349807381748973e-08
6.460000000000000000e+02,5.296324313138588496e-08
6.470000000000000000e+02,5.304307755137025576e-08
6.480000000000000000e+02,5.312299781053182362e-08
6.490000000000000000e+02,5.320300041330391982e-08
6.500000000000000000e+02,5.328308189192930402e-08
6.510000000000000000e+02,5.336323880918665744e-08
6.520000000000000000e+02,5.344346775857342287e-08
6.530000000000000000e+02,5.352376536573431911e-08
6.540000000000000000e+02,5.360412829001560010e-08
6.550000000000000000e+02,5.368455322593753567e-08
6.560000000000000000e+02,5.376503690613511145e-08
6.570000000000000000e+02,5.384557610020669928e-08
6.580000000000000000e+02,5.392616761768635541e-08
6.590000000000000000e+02,5.400680830960419415e-08
6.600000000000000000e+02,5.408749507151756144e-08
6.610000000000000000e+02,5.416822484378922564e-08
6.620000000000000000e+02,5.424899461466328499e-08
6.630000000000000000e+02,5.432980142192853521e-08
6.640000000000000000e+02,5.441064235337272402e-08
6.650000000000000000e+02,5.449151454981615988e-08
6.660000000000000000e+02,5.457241520561158722e-08
6.670000000000000000e+02,5.465334157038117305e-08
6.680000000000000000e+02,5.473429094954739148e-08
6.690000000000000000e+02,5.481526070744004645e-08
6.700000000000000000e+02,5.489624826921196249e-08
6.710000000000000000e+02,5.497725111998248878e-08
6.720000000000000000e+02,5.505826680677050782e-08
6.730000000000000000e+02,5.513929294167295958e-08
6.740000000000000000e+02,5.522032720117556184e-08
6.750000000000000000e+02,5.530136732802054436e-08
6.760000000000000000e+02,5.538241113321289927e-08
6.770000000000000000e+02,5.546345649659076518e-08
6.780000000000000000e+02,5.554450136752130444e-08
6.790000000000000000e+02,5.562554376816490999e-08
6.800000000000000000e+02,5.570658179421409611e-08
6.810000000000000000e+02,5.578761361551984612e-08
6.820000000000000000e+02,5.586863747952527222e-08
6.830000000000000000e+02,5.594965171059391837e-08
6.840000000000000000e+02,5.603065471347198098e-08
6.850000000000000000e+02,5.611164497264481532e-08
6.860000000000000000e+02,5.619262105180962447e-08
6.870000000000000000e+02,5.627358159589752544e-08
6.880000000000000000e+02,5.635452532922187561e-08
6.890000000000000000e+02,5.643545105883907447e-08
6.900000000000000000e+02,5.651635767271144842e-08
6.910000000000000000e+02,5.659724413906372409e-08
6.920000000000000000e+02,5.667810950987572243e-08
6.930000000000000000e+02,5.675895292026462677e-08
6.940000000000000000e+02,5.683977358932691375e-08
6.950000000000000000e+02,5.692057081952014504e-08
6.960000000000000000e+02,5.700134399884350802e-08
6.970000000000000000e+02,5.708209260290967823e-08
6.980000000000000000e+02,5.716281619181105558e-08
6.990000000000000000e+02,5.724351441351606866e-08
7.000000000000000000e+02,5.732418700341323941e-08
7.010000000000000000e+02,5.740483378371779020e-08
7.020000000000000000e+02,5.748545466436526362e-08
7.030000000000000000e+02,5.756604964387375568e-08
7.040000000000000000e+02,5.764661880769398164e-08
7.050000000000000000e+02,5.772716233042243418e-08
7.060000000000000000e+02,5.780768047415514174e-08
7.070000000000000000e+02,5.788817358936555862e-08
7.080000000000000000e+02,5.796864211324925085e-08
7.090000000000000000e+02,5.804908657326766369e-08
7.100000000000000000e+02,5.812950758283410335e-08
7.110000000000000000e+02,5.820990584351004055e-08
7.120000000000000000e+02,5.829028214468340343e-08
7.130000000000000000e+02,5.837063736310534313e-08
7.140000000000000000e+02,5.845097246389869934e-08
7.150000000000000000e+02,5.853128849876116547e-08
7.160000000000000000e+02,5.861158660696640883e-08
7.170000000000000000e+02,5.869186801623351019e-08
7.180000000000000000e+02,5.877213404240978971e-08
7.190000000000000000e+02,5.885238608900845264e-08
7.200000000000000000e+02,5.893262564554813345e-08
7.210000000000000000e+02,5.901285428840835276e-08
7.220000000000000000e+02,5.909307367782680543e-08
7.230000000000000000e+02,5.917328555873564012e-08
7.240000000000000000e+02,5.925349175774140966e-08
7.250000000000000000e+02,5.933369418260578692e-08
7.260000000000000000e+02,5.941389482186888000e-08
7.270000000000000000e+02,5.949409574432439600e-08
7.280000000000000000e+02,5.957429909730204357e-08
7.290000000000000000e+02,5.965450710746134832e-08
7.300000000000000000e+02,5.973472207773439329e-08
7.310000000000000000e+02,5.981494638943831248e-08
7.320000000000000000e+02,5.989518249921520570e-08
7.330000000000000000e+02,5.997543293980457303e-08
7.340000000000000000e+02,6.005570031696857198e-08
7.350000000000000000e+02,6.013598731158387126e-08
7.360000000000000000e+02,6.021629667522994583e-08
7.370000000000000000e+02,6.029663122959377155e-08
7.380000000000000000e+02,6.037699386736190973e-08
7.390000000000000000e+02,6.045738754896419479e-08
7.400000000000000000e+02,6.053781530211646885e-08
7.410000000000000000e+02,6.061828021987290889e-08
7.420000000000000000e+02,6.069878545882048333e-08
7.430000000000000000e+02,6.077933423843944221e-08
7.440000000000000000e+02,6.085992983928497564e-08
7.450000000000000000e+02,6.094057560099822164e-08
7.460000000000000000e+02,6.102127492046280480e-08
7.470000000000000000e+02,6.110203125112400710e-08
7.480000000000000000e+02,6.118284810113290546e-08
7.490000000000000000e+02,6.126372903265062683e-08
7.500000000000000000e+02,6.134467765998001851e-08
7.510000000000000000e+02,6.142569764752114881e-08
7.520000000000000000e+02,6.150679270923783518e-08
7.530000000000000000e+02,6.158796660672822218e-08
7.540000000000000000e+02,6.166922314880915309e-08
7.550000000000000000e+02,6.175056618960028718e-08
7.560000000000000000e+02,6.183199962542920022e-08
7.570000000000000000e+02,6.191352739421377827e-08
7.580000000000000000e+02,6.199515347234447475e-08
7.590000000000000000e+02,6.207688187537623045e-08
7.600000000000000000e+02,6.215871665356513929e-08
7.610000000000000000e+02,6.224066189120031140e-08
7.620000000000000000e+02,6.232272170477319667e-08
7.630000000000000000e+02,6.240490024229568354e-08
7.640000000000000000e+02,6.248720168145650532e-08
7.650000000000000000e+02,6.256963022892530994e-08
7.660000000000000000e+02,6.265219011716118547e-08
7.670000000000000000e+02,6.273488560368958506e-08
7.680000000000000000e+02,6.281772097188812211e-08
7.690000000000000000e+02,6.290070052626857029e-08
7.700000000000000000e+02,6.298382859056622184e-08
7.710000000000000000e+02,6.306710950697209200e-08
7.720000000000000000e+02,6.315054763420574693e-08
7.730000000000000000e+02,6.323414734405960785e-08
7.740000000000000000e+02,6.331791302076436451e-08
7.750000000000000000e+02,6.340184905883575131e-08
7.760000000000000000e+02,6.348595986108579329e-08
7.770000000000000000e+02,6.357024983643547595e-08
7.780000000000000000e+02,6.365472339922821178e-08
7.790000000000000000e+02,6.373938496701954748e-08
7.800000000000000000e+02,6.382423895986801212e-08
7.810000000000000000e+02,6.390928979676508502e-08
7.820000000000000000e+02,6.399454189622522036e-08
7.830000000000000000e+02,6.407999967402532800e-08
7.840000000000000000e+02,6.416566754110998163e-08
7.850000000000000000e+02,6.425154990262676730e-08
7.860000000000000000e+02,6.433765115714036923e-08
7.870000000000000000e+02,6.442397569431462443e-08
7.880000000000000000e+02,6.451052789409788880e-08
7.890000000000000000e+02,6.459731212437381765e-08
7.900000000000000000e+02,6.468433273877873391e-08
7.910000000000000000e+02,6.477159407564314133e-08
7.920000000000000000e+02,6.485910045443818304e-08
7.930000000000000000e+02,6.494685617333065445e-08
7.940000000000000000e+02,6.503486550690463026e-08
7.950000000000000000e+02,6.512313270500210128e-08
7.960000000000000000e+02,6.521166198906692885e-08
7.970000000000000000e+02,6.530045755226893509e-08
7.980000000000000000e+02,6.538952355848333412e-08
7.990000000000000000e+02,6.547886414105828587e-08
8.000000000000000000e+02,6.556848340176342380e-08
8.010000000000000000e+02,6.565838540952491706e-08
8.020000000000000000e+02,6.574857420068310089e-08
8.030000000000000000e+02,6.583905377905360851e-08
8.040000000000000000e+02,6.592982811082259478e-08
8.050000000000000000e+02,6.602090112588781432e-08
8.060000000000000000e+02,6.611227671270208344e-08
8.070000000000000000e+02,6.620395871822097588e-08
8.080000000000000000e+02,6.629595094536201512e-08
8.090000000000000000e+02,6.638825715022530783e-08
8.100000000000000000e+02,6.648088104082517817e-08
8.110000000000000000e+02,6.657382627559354004e-08
8.120000000000000000e+02,6.666709646206604305e-08
8.130000000000000000e+02,6.676069515802538173e-08
8.140000000000000000e+02,6.685462586882197151e-08
8.150000000000000000e+02,6.694889204713730887e-08
8.160000000000000000e+02,6.704349709294536517e-08
8.170000000000000000e+02,6.713844435055932688e-08
8.180000000000000000e+02,6.723373710854183655e-08
8.190000000000000000e+02,6.732937859804296859e-08
8.200000000000000000e+02,6.742537199267089791e-08
8.210000000000000000e+02,6.752172040408985650e-08
8.220000000000000000e+02,6.761842688316916002e-08
8.230000000000000000e+02,6.771549441686778099e-08
8.240000000000000000e+02,6.781292592798954301e-08
8.250000000000000000e+02,6.791072427335404571e-08
8.260000000000000000e+02,6.800889224350441198e-08
8.270000000000000000e+02,6.810743256082703362e-08
8.280000000000000000e+02,6.820634788056212132e-08
8.290000000000000000e+02,6.830564078888518831e-08
8.300000000000000000e+02,6.840531380252840016e-08
8.310000000000000000e+02,6.850536936680722621e-08
8.320000000000000000e+02,6.860580985654369229e-08
8.330000000000000000e+02,6.870663757405124958e-08
8.340000000000000000e+02,6.880785474730607025e-08
8.350000000000000000e+02,6.890946352921525064e-08
8.360000000000000000e+02,6.901146599708803771e-08
8.370000000000000000e+02,6.911386415050019435e-08
8.380000000000000000e+02,6.921665991070626430e-08
8.390000000000000000e+02,6.931985511980128754e-08
8.400000000000000000e+02,6.942345154144885152e-08
8.410000000000000000e+02,6.952745086001044722e-08
8.420000000000000000e+02,6.963185468124441689e-08
8.430000000000000000e+02,6.973666453140275221e-08
8.440000000000000000e+02,6.984188185790056800e-08
8.450000000000000000e+02,6.994750802974634200e-08
8.460000000000000000e+02,7.005354433546387833e-08
8.470000000000000000e+02,7.015999198210842582e-08
8.480000000000000000e+02,7.026685209312281111e-08
8.490000000000000000e+02,7.037412570865661129e-08
8.500000000000000000e+02,7.048181378337073713e-08
8.510000000000000000e+02,7.058991718533508586e-08
8.520000000000000000e+02,7.069843669373717148e-08
8.530000000000000000e+02,7.080737300169639174e-08
8.540000000000000000e+02,7.091672671518975209e-08
8.550000000000000000e+02,7.102649835446183149e-08
8.560000000000000000e+02,7.113668835430407823e-08
8.570000000000000000e+02,7.124729706408416496e-08
8.580000000000000000e+02,7.135832475076339796e-08
8.590000000000000000e+02,7.146977159617876047e-08
8.600000000000000000e+02,7.158163769866605281e-08
8.610000000000000000e+02,7.169392307030125165e-08
8.620000000000000000e+02,7.180662763710767577e-08
8.630000000000000000e+02,7.191975123900824774e-08
8.640000000000000000e+02,7.203329362585771376e-08
8.650000000000000000e+02,7.214725445871026809e-08
8.660000000000000000e+02,7.226163330856747957e-08
8.670000000000000000e+02,7.237642965623855765e-08
8.680000000000000000e+02,7.249164289244013024e-08
8.690000000000000000e+02,7.260727231902777662e-08
8.700000000000000000e+02,7.272331714909552742e-08
8.710000000000000000e+02,7.283977650542002386e-08
8.720000000000000000e+02,7.295664942331725548e-08
8.730000000000000000e+02,7.307393485048018131e-08
8.740000000000000000e+02,7.319163164846339331e-08
8.750000000000000000e+02,7.330973859112341108e-08
8.760000000000000000e+02,7.342825436609266480e-08
8.770000000000000000e+02,7.354717757600717678e-08
8.780000000000000000e+02,7.366650674000758334e-08
8.790000000000000000e+02,7.378624029358845551e-08
8.800000000000000000e+02,7.390637658870483992e-08
8.810000000000000000e+02,7.402691389501946191e-08
8.820000000000000000e+02,7.414785040001947043e-08
8.830000000000000000e+02,7.426918420745603135e-08
8.840000000000000000e+02,7.439091334026048982e-08
8.850000000000000000e+02,7.451303573757873587e-08
8.860000000000000000e+02,7.463554925627435703e-08
8.870000000000000000e+02,7.475845167218110886e-08
8.880000000000000000e+02,7.488174067880789427e-08
8.890000000000000000e+02,7.500541388858967232e-08
8.900000000000000000e+02,7.512946883585059124e-08
8.910000000000000000e+02,7.525390297526684863e-08
8.920000000000000000e+02,7.537871368343245833e-08
8.930000000000000000e+02,7.550389826016965010e-08
8.940000000000000000e+02,7.562945392871231841e-08
8.950000000000000000e+02,7.575537783989720765e-08
8.960000000000000000e+02,7.588166706955086844e-08
8.970000000000000000e+02,7.600831862271443295e-08
8.980000000000000000e+02,7.613532943391894032e-08
8.990000000000000000e+02,7.626269636861508859e-08
